eventid,iyear,imonth,iday,country_txt,city,attacktype1_txt,targtype1_txt,gname,weaptype1_txt
201206070003,2012,6,7,India,Allahabad,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201206070020,2012,6,7,India,Thoubal,Bombing/Explosion,Educational Institution,Unknown,Explosives/Bombs/Dynamite
201206070024,2012,6,7,India,Kalyan Nagar,Armed Assault,Private Citizens & Property,Communist Party of India- Marxist,Explosives/Bombs/Dynamite
201206070026,2012,6,7,India,Gaffabal,Armed Assault,Government (General),Unknown,Firearms
201206070027,2012,6,7,India,Danapur,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite
201206080024,2012,6,9,India,Unknown,Facility/Infrastructure Attack,Government (General),Communist Party of India - Maoist (CPI-Maoist),Incendiary
201206080025,2012,6,9,India,Unknown,Facility/Infrastructure Attack,Government (General),Communist Party of India - Maoist (CPI-Maoist),Incendiary
201206080026,2012,6,9,India,Unknown,Facility/Infrastructure Attack,Government (General),Communist Party of India - Maoist (CPI-Maoist),Incendiary
201206080027,2012,6,9,India,Unknown,Facility/Infrastructure Attack,Government (General),Communist Party of India - Maoist (CPI-Maoist),Incendiary
201206080028,2012,6,9,India,Unknown,Facility/Infrastructure Attack,Government (General),Communist Party of India - Maoist (CPI-Maoist),Incendiary
201206080029,2012,6,9,India,Unknown,Facility/Infrastructure Attack,Government (General),Communist Party of India - Maoist (CPI-Maoist),Incendiary
201206080030,2012,6,9,India,Unknown,Facility/Infrastructure Attack,Government (General),Communist Party of India - Maoist (CPI-Maoist),Incendiary
201206080031,2012,6,9,India,Unknown,Facility/Infrastructure Attack,Government (General),Communist Party of India - Maoist (CPI-Maoist),Incendiary
201206080032,2012,6,9,India,Unknown,Facility/Infrastructure Attack,Government (General),Communist Party of India - Maoist (CPI-Maoist),Incendiary
201206080033,2012,6,9,India,Unknown,Facility/Infrastructure Attack,Government (General),Communist Party of India - Maoist (CPI-Maoist),Incendiary
201206080034,2012,6,9,India,Unknown,Facility/Infrastructure Attack,Government (General),Communist Party of India - Maoist (CPI-Maoist),Incendiary
201206080035,2012,6,9,India,Unknown,Facility/Infrastructure Attack,Government (General),Communist Party of India - Maoist (CPI-Maoist),Incendiary
201206080036,2012,6,9,India,Unknown,Facility/Infrastructure Attack,Government (General),Communist Party of India - Maoist (CPI-Maoist),Incendiary
201206080038,2012,6,8,India,Golawand,Armed Assault,Police,Maoists,Firearms
201206090026,2012,6,9,India,Bhagalpur,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite
201206100001,2012,6,10,India,Dumaria,Bombing/Explosion,Police,Maoists,Explosives/Bombs/Dynamite
201206100002,2012,6,10,India,Kirandul,Hostage Taking (Barricade Incident),Transportation,Maoists,Explosives/Bombs/Dynamite
201206100014,2012,6,10,India,Manja,Hostage Taking (Kidnapping),Business,Karbi People's Liberation Tigers (KPLT),Firearms
201206100021,2012,6,8,India,Bandhugaon,Hostage Taking (Kidnapping),Private Citizens & Property,Maoists,Melee
201206100022,2012,6,10,India,Aurangabad,Facility/Infrastructure Attack,Telecommunication,Maoists,Incendiary
201206110002,2012,6,11,India,Latehar district,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite
201206110022,2012,6,11,India,Munger,Bombing/Explosion,Government (General),Maoists,Explosives/Bombs/Dynamite
201206110027,2012,6,11,India,Narayanpatna,Armed Assault,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Firearms
201206110031,2012,6,11,India,Gadchiroli,Armed Assault,Private Citizens & Property,Maoists,Firearms
201206110042,2012,6,11,India,Kharprakhol,Facility/Infrastructure Attack,Government (General),Communist Party of India - Maoist (CPI-Maoist),Incendiary
201206110043,2012,6,11,India,Kharprakhol,Facility/Infrastructure Attack,Government (General),Communist Party of India - Maoist (CPI-Maoist),Incendiary
201206110044,2012,6,11,India,Kharprakhol,Facility/Infrastructure Attack,Government (General),Communist Party of India - Maoist (CPI-Maoist),Incendiary
201206110047,2012,6,11,India,Bhanjanagar,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite
201206110050,2012,6,10,India,Jaram,Facility/Infrastructure Attack,Business,Maoists,Incendiary
201206120006,2012,6,12,India,Giridih,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201206140003,2012,6,14,India,Sonari,Bombing/Explosion,Private Citizens & Property,United Liberation Front of Assam (ULFA),Explosives/Bombs/Dynamite
201206150005,2012,6,15,India,Srinagar,Assassination,Private Citizens & Property,Unknown,Firearms
201206150014,2012,6,15,India,Damanjodi,Assassination,Violent Political Party,Unknown,Firearms
201206150019,2012,6,15,India,Garo Hills district,Armed Assault,Private Citizens & Property,Garo National Liberation Army,Firearms
201206150030,2012,6,15,India,Mendipathar,Armed Assault,Police,Garo National Liberation Army,Firearms
201206160019,2012,6,16,India,Umaria,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite
201206170007,2012,6,17,India,Sopore,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite
201206180004,2012,6,18,India,Meerut,Assassination,Private Citizens & Property,Unknown,Firearms
201206190030,2012,6,19,India,Imphal,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201206200010,2012,6,20,India,Ghorparan,Hostage Taking (Kidnapping),Transportation,Maoists,Firearms
201206250013,2012,6,25,India,Bandhugaon,Armed Assault,Private Citizens & Property,Maoists,Melee
201206250017,2012,6,24,India,Imphal East,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201206260017,2012,6,25,India,Balangir,Facility/Infrastructure Attack,Business,Maoists,Incendiary
201206260031,2012,6,26,India,Sopore,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite
201206270044,2012,6,27,India,Topchanchi,Armed Assault,Police,Maoists,Firearms
201206280028,2012,6,27,India,Topchanchi,Bombing/Explosion,Police,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201206280029,2012,6,28,India,Batmaloo,Bombing/Explosion,Military,Separatists,Explosives/Bombs/Dynamite
201206280041,2012,6,28,India,Ranbir Singh Pora,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite
201206280048,2012,6,27,India,Latehar,Armed Assault,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Firearms
201206290017,2012,6,28,India,Pachra,Bombing/Explosion,Government (General),Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201207010005,2012,7,1,India,Tral,Bombing/Explosion,Transportation,Lashkar-e-Taiba (LeT),Explosives/Bombs/Dynamite
201207010011,2012,7,1,India,Banswara,Hostage Taking (Kidnapping),Government (General),Maoists,Firearms
201207020003,2012,7,2,India,Araria,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201207020014,2012,7,2,India,Lumdiengiri,Armed Assault,Police,Hynniewtrep National Liberation Council (HNLC),Firearms
201207030027,2012,7,3,India,Sita Khunjao,Armed Assault,Military,People's Liberation Army (India),Firearms
201207040002,2012,7,4,India,Khariaguda,Armed Assault,Police,Maoists,Firearms
201207040003,2012,7,4,India,Bishenpur,Bombing/Explosion,Business,Kangleipak Communist Party (KCP),Explosives/Bombs/Dynamite
201207040005,2012,7,4,India,Imphal,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite
201207040027,2012,7,4,India,Golla Damodarpalli,Unknown,Journalists & Media,Unknown,Unknown
201207050001,2012,7,4,India,Sita Hill,Armed Assault,Military,People's Liberation Army (India),Firearms
201207050019,2012,7,5,India,Kohima,Assassination,Government (General),Unknown,Firearms
201207070005,2012,7,7,India,Kadalbal,Armed Assault,Military,Lashkar-e-Taiba (LeT),Firearms
201207070006,2012,7,5,India,Madakapodur,Assassination,Government (General),Maoists,Firearms
201207070011,2012,7,7,India,Avarampalayam,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary
201207080011,2012,7,10,India,Balimela,Facility/Infrastructure Attack,Business,Maoists,Incendiary
201207080019,2012,7,8,India,Sagolmang Mamang leikai,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite
201207080022,2012,7,8,India,Laishram leikai,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite
201207080026,2012,7,8,India,Goreswar,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite
201207090009,2012,7,9,India,Daliam,Bombing/Explosion,Police,Maoists,Explosives/Bombs/Dynamite
201207090025,2012,7,6,India,Bhanga,Assassination,Private Citizens & Property,Unknown,Firearms
201207100011,2012,7,12,India,Bodocheka,Facility/Infrastructure Attack,Business,Maoists,Incendiary
201207100014,2012,7,10,India,Sopore,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite
201207110008,2012,7,11,India,Binihal and Qazigund,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite
201207110013,2012,7,11,India,Sanaguchibhata,Armed Assault,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Melee
201207120003,2012,7,12,India,Rasong,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite
201207130025,2012,7,13,India,Bodocheka,Facility/Infrastructure Attack,Business,Maoists,Incendiary
201207150029,2012,7,15,India,Itanagar,Assassination,Journalists & Media,Unknown,Firearms
201207160003,2012,7,16,India,Barari,Armed Assault,Government (General),Unknown,Firearms
201207160021,2012,7,16,India,Pune,Assassination,Private Citizens & Property,Unknown,Melee
201207170018,2012,7,16,India,Mongkot Chepu,Hostage Taking (Kidnapping),Private Citizens & Property,Kuki National Liberation Front (KNLF),Firearms
201207180020,2012,7,18,India,Srinagar,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite
201207180021,2012,7,18,India,Kamlapur,Hostage Taking (Kidnapping),Private Citizens & Property,Maoists,Melee
201207200005,2012,7,20,India,Malkangiri,Facility/Infrastructure Attack,Business,Maoists,Incendiary
201207200018,2012,7,20,India,Magurbari,Armed Assault,Private Citizens & Property,Unknown,Firearms
201207200020,2012,7,20,India,East Garo Hills district,Armed Assault,Educational Institution,Garo National Liberation Army,Firearms
201207200024,2012,7,20,India,Dhanora,Armed Assault,Police,Maoists,Firearms
201207210022,2012,7,21,India,East Garo Hills district,Armed Assault,Private Citizens & Property,Garo National Liberation Army,Firearms
201207210024,2012,7,21,India,Awang Khunnou Salang Sabal,Bombing/Explosion,Military,People's Liberation Army (India),Explosives/Bombs/Dynamite
201207220016,2012,7,23,India,Telibagh,Bombing/Explosion,Police,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201207230003,2012,7,23,India,Imphal East,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201207230060,2012,7,23,India,Bokob,Armed Assault,Police,Communist Party of India - Maoist (CPI-Maoist),Firearms
201207230061,2012,7,23,India,Seraikela-Kharsawan district,Armed Assault,Police,Communist Party of India - Maoist (CPI-Maoist),Firearms
201207240002,2012,7,24,India,Beleswar,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite
201207240027,2012,7,24,India,Chatra,Bombing/Explosion,Police,Maoists,Explosives/Bombs/Dynamite
201207250014,2012,7,24,India,Nabokgre,Armed Assault,Military,Garo National Liberation Army,Firearms
201207250016,2012,7,25,India,Imphal,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite
201207250023,2012,7,25,India,Dasanapura,Assassination,Violent Political Party,Unknown,Firearms
201207270003,2012,7,27,India,Thoubal district,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201207280012,2012,7,29,India,Podia,Armed Assault,Police,Maoists,Firearms
201207280016,2012,7,28,India,Bijbehara,Bombing/Explosion,Tourists,Unknown,Explosives/Bombs/Dynamite
201207290021,2012,7,29,India,Podia,Armed Assault,Police,Maoists,Firearms
201207300007,2012,7,30,India,Chandwa,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite
201207300017,2012,7,30,India,Dabinggre,Armed Assault,Police,Garo National Liberation Army,Firearms
201207300018,2012,7,30,India,Onakkunu,Facility/Infrastructure Attack,Police,Communist Party of India- Marxist,Unknown
201207310013,2012,7,31,India,Pancharatna,Bombing/Explosion,Military,United Liberation Front of Assam (ULFA),Explosives/Bombs/Dynamite
201207310015,2012,7,31,India,Sopore,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite
201207310016,2012,7,31,India,Sopore,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite
201208010003,2012,8,1,India,Pune,Bombing/Explosion,Business,Indian Mujahideen,Explosives/Bombs/Dynamite
201208010004,2012,8,1,India,Pune,Bombing/Explosion,Private Citizens & Property,Indian Mujahideen,Explosives/Bombs/Dynamite
201208010005,2012,8,1,India,Pune,Bombing/Explosion,Business,Indian Mujahideen,Explosives/Bombs/Dynamite
201208010006,2012,8,1,India,Pune,Bombing/Explosion,Transportation,Indian Mujahideen,Explosives/Bombs/Dynamite
201208010007,2012,8,1,India,Pune,Bombing/Explosion,Business,Indian Mujahideen,Explosives/Bombs/Dynamite
201208010008,2012,8,1,India,Pune,Bombing/Explosion,Unknown,Indian Mujahideen,Explosives/Bombs/Dynamite
201208010011,2012,8,1,India,Channapora Bridge,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite
201208010038,2012,8,1,India,Bhashikhong,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201208010039,2012,8,1,India,Nagari Malpora,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite
201208010045,2012,8,1,India,Lakhpat,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201208020013,2012,8,2,India,Darimgre,Armed Assault,Private Citizens & Property,Garo National Liberation Army,Firearms
201208020029,2012,8,2,India,Sopore,Bombing/Explosion,Police,Lashkar-e-Taiba (LeT),Explosives/Bombs/Dynamite
201208030017,2012,8,2,India,Panki,Bombing/Explosion,Police,Maoists,Explosives/Bombs/Dynamite
201208040005,2012,8,4,India,Madurai,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201208040014,2012,8,4,India,Seraikela Kharsawan district,Bombing/Explosion,Police,Maoists,Explosives/Bombs/Dynamite
201208040022,2012,8,4,India,Narayanpur,Bombing/Explosion,Police,Maoists,Explosives/Bombs/Dynamite
201208050041,2012,8,5,India,Kulgam,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite
201208060021,2012,8,6,India,Ghari,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201208060024,2012,8,6,India,Dantewada,Bombing/Explosion,Police,Maoists,Explosives/Bombs/Dynamite
201208060036,2012,8,6,India,Raxaul,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201208070004,2012,8,7,India,Jholaro,Hostage Taking (Kidnapping),Educational Institution,Maoists,Melee
201208070017,2012,8,7,India,Goalpara,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite
201208070030,2012,8,7,India,Rajpeta,Bombing/Explosion,Police,Maoists,Explosives/Bombs/Dynamite
201208070032,2012,8,7,India,Dantewada,Armed Assault,Police,Maoists,Firearms
201208080001,2012,8,8,India,Pattan,Bombing/Explosion,Police,Separatists,Explosives/Bombs/Dynamite
201208080019,2012,8,8,India,Malkangiri,Bombing/Explosion,Military,Maoists,Explosives/Bombs/Dynamite
201208090011,2012,8,9,India,Goalpara,Bombing/Explosion,Police,United Liberation Front of Assam (ULFA),Explosives/Bombs/Dynamite
201208090033,2012,8,9,India,Sibsagar,Bombing/Explosion,Police,United Liberation Front of Assam (ULFA),Explosives/Bombs/Dynamite
201208100009,2012,8,10,India,Batamaloo,Armed Assault,Police,Islamic Movement of Kashmir,Firearms
201208100020,2012,8,10,India,Malkangiri,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite
